run_id,stage,arch,technique,fold,seed,epoch,global_step,samples_seen,ts_start,ts_end,iso_start,iso_end,account,worker_id,session_id,host,config_hash,lib_version,train_loss,train_acc,val_loss,lr_group0,grad_norm_mean,grad_norm_max,grad_norm_p50,grad_norm_p95,grad_norm_p99,grad_clip_hit_rate,weight_norm_total,update_to_weight_ratio,amp_scale,amp_scale_decreases,nan_or_inf_batches,epoch_seconds,train_seconds,val_seconds,dataload_seconds,compute_seconds,backward_seconds,optimizer_seconds,dataload_frac,step_time_mean,step_time_p50,step_time_p90,step_time_p99,images_per_second,n_params_total,n_params_trainable,wall_seconds_cumulative,energy_joules_cumulative,epochs_planned,cfg_input_resolution,cfg_batch_size,cfg_head_type,cfg_loss_name,cfg_label_smoothing,cfg_sampler_name,cfg_optimizer_name,cfg_lr_initial,cfg_weight_decay,cfg_scheduler_name,cfg_warmup_epochs,cfg_max_epochs,cfg_grad_clip,cfg_pretrained,cfg_finetune_depth,cfg_preprocessing,cfg_roi_mode,cfg_augment_policy,cfg_precision,cfg_num_workers,cfg_arch,cfg_fold,cfg_seed,cfg_technique,cfg_stage,cfg_config_hash,val_acc,val_balanced_acc,val_f1_macro,val_f1_micro,val_f1_weighted,val_precision_macro,val_recall_macro,val_f1_low,val_recall_low,val_precision_low,val_support_low,val_f1_mid,val_recall_mid,val_precision_mid,val_support_mid,val_f1_high,val_recall_high,val_precision_high,val_support_high,val_qwk,val_mae_class,val_cohen_kappa,val_mcc,val_nll,val_brier,val_mean_confidence,val_mean_confidence_correct,val_mean_confidence_incorrect,val_overconfidence_gap,val_ece,val_mce,val_ace,gpu0_util_mean,gpu0_util_max,gpu0_util_p50,gpu0_mem_used_mb_mean,gpu0_mem_used_mb_peak,gpu0_temp_c_mean,gpu0_temp_c_max,gpu0_power_w_mean,gpu0_power_w_max,gpu0_sm_clock_mhz_mean,gpu0_mem_clock_mhz_mean,gpu0_throttle_reasons,gpu0_energy_joules_epoch,gpu0_energy_joules_cumulative,gpu1_util_mean,gpu1_util_max,gpu1_util_p50,gpu1_mem_used_mb_mean,gpu1_mem_used_mb_peak,gpu1_temp_c_mean,gpu1_temp_c_max,gpu1_power_w_mean,gpu1_power_w_max,gpu1_sm_clock_mhz_mean,gpu1_mem_clock_mhz_mean,gpu1_throttle_reasons,gpu1_energy_joules_epoch,gpu1_energy_joules_cumulative,cpu_percent_mean,cpu_percent_max,ram_used_gb_mean,ram_used_gb_peak,ram_percent_peak,proc_rss_gb_mean,proc_rss_gb_peak,proc_vms_gb_peak,swap_used_gb_peak,energy_joules_epoch,energy_wh_epoch,co2_g_epoch,carbon_intensity_g_per_kwh,power_sample_count,gpu0_name,gpu0_mem_total_mb,gpu0_power_limit_w,gpu0_uuid,gpu1_name,gpu1_mem_total_mb,gpu1_power_limit_w,gpu1_uuid,gpu_driver,val_acc_session_mileage_090000__session_001,val_n_session_mileage_090000__session_001,val_acc_session_mileage_100000_plus__session_002,val_n_session_mileage_100000_plus__session_002,val_acc_session_mileage_100000_plus__session_004,val_n_session_mileage_100000_plus__session_004,val_acc_session_new_tire__session_001,val_n_session_new_tire__session_001
a-resnet50-base-f0-s2,a,resnet50,base,0,2,1,79,2528,1787784693.531746,1787784740.6518764,2026-08-26T22:51:33Z,2026-08-26T22:52:20Z,acct4,3,379872,Interactive,17b9112721fb,v2,0.6533522477632836,0.4980221518987341,0.5867913272432101,6e-05,0.8079133584529539,1.4037171602249146,0.7755329012870789,1.2233934521675107,1.312622125148773,0.0,1095.4755707454888,4.4250006847883743e-08,65536.0,0,0,47.10053777694702,42.58191537857056,4.516179800033569,11.935427188873293,29.683512687683105,27.418532848358154,0.7154068946838379,0.2534032041289131,0.3861916397191301,0.3161036968231201,0.3281365394592285,1.5571491670608455,59.36792597338685,23512130,23512130,47.10053777694702,3085.4882922170154,60,384,32,coral,coral_bce,0.0,session_balanced,adamw,0.0003,0.05,cosine,5,60,5.0,True,full,raw,full_frame,dataset_v1_1,fp16,2,resnet50,0,2,base,a,17b9112721fb,0.6935483870967742,0.6666666666666666,0.5616942909760589,0.6935483870967742,0.5885760114061664,0.5070028011204482,0.6666666666666666,1.0,1.0,1.0,67,0.0,0.0,0.0,57,0.6850828729281768,1.0,0.5210084033613446,62,0.8206394857046185,0.3064516129032258,0.5335474503937702,0.6330404235767447,0.9874859761204215,0.596890473990802,0.454473683270075,0.4695043439088865,0.4204569249822382,-0.2390747038266992,0.2390747038266992,0.522220612748673,0.2390747038266992,55.69767441860465,99.0,57.0,5668.188826790697,7207.059456,78.0,80.0,57.51388372093024,87.01,953.720930232558,5000.0,4.0,2627.844886260747,2635.025446104764,0.0,0.0,0.0,473.1043839999999,473.104384,36.76744186046512,37.0,9.68327906976744,10.324,300.0,405.0,1.0,457.6434059562686,459.7895356876853,65.6232558139535,78.9,3.3398189603720927,3.796025344,13.7,2.645385882790697,2.667757568,28.059680768,0.0,3085.4882922170154,0.8570800811713932,0.6110980978752033,713.0,781,Tesla T4,16106.12736,70.0,GPU-2c731706-d8f6-6c3d-2652-b986ab138f34,Tesla T4,16106.12736,70.0,GPU-5f1ba15b-ef52-a833-3083-dd2bcf518ac7,580.159.04,0.0,57,1.0,2,1.0,60,1.0,67
a-resnet50-base-f0-s2,a,resnet50,base,0,2,2,158,5056,1787784741.329151,1787784782.2798162,2026-08-26T22:52:21Z,2026-08-26T22:53:02Z,acct4,3,379872,Interactive,17b9112721fb,v2,0.3462390437533584,0.9212816455696202,0.1039684601128101,0.0001199999999999,0.896563405477548,2.0000314712524414,0.845890462398529,1.5606413483619688,1.768033158779144,0.0,1095.1428320379516,9.824070934847461e-08,65536.0,0,0,40.93434762954712,37.15788340568543,3.7753326892852783,13.032190084457396,23.15703272819519,21.659863233566284,0.7232973575592041,0.318368090347934,0.303724874424029,0.3030698299407959,0.3089165687561035,0.3148805427551269,68.03401508098811,23512130,23512130,88.03488540649414,5780.835866515152,60,384,32,coral,coral_bce,0.0,session_balanced,adamw,0.0003,0.05,cosine,5,60,5.0,True,full,raw,full_frame,dataset_v1_1,fp16,2,resnet50,0,2,base,a,17b9112721fb,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,67,1.0,1.0,1.0,57,1.0,1.0,1.0,62,1.0,0.0,1.0,1.0,0.1749103308178244,0.0487674839974168,0.8423505271634748,0.8423505271634748,,-0.1576494728365252,0.1576494728365252,0.2239437405492218,0.1576494728365252,64.39473684210526,99.0,83.0,5767.9164901052645,5797.773312,76.05263157894737,78.0,57.959394736842114,85.166,931.578947368421,5000.0,4.0,2297.214977332108,4958.632087733976,0.0,0.0,0.0,473.1043839999998,473.104384,36.23684210526316,37.0,9.712394736842104,10.229,300.0,405.0,1.0,398.1325969660287,866.5207150235184,69.51052631578946,77.6,3.6290948042105264,3.834912768,13.9,2.651603375157895,2.65160704,26.284822528,0.0,2695.347574298137,0.7487076595272603,0.5338285612429365,713.0,678,Tesla T4,16106.12736,70.0,GPU-2c731706-d8f6-6c3d-2652-b986ab138f34,Tesla T4,16106.12736,70.0,GPU-5f1ba15b-ef52-a833-3083-dd2bcf518ac7,580.159.04,1.0,57,1.0,2,1.0,60,1.0,67
a-resnet50-base-f0-s2,a,resnet50,base,0,2,3,237,7584,1787784783.366345,1787784824.9418712,2026-08-26T22:53:03Z,2026-08-26T22:53:44Z,acct4,3,379872,Interactive,17b9112721fb,v2,0.0344920009610396,1.0,0.0115416808309213,0.0001799999999999,0.2464420641713504,2.953510284423828,0.1800524145364761,0.5194312036037443,1.1620356535911534,0.0,1094.5686826474011,4.052698771131647e-08,65536.0,0,0,41.56124877929688,37.77338624000549,3.785885572433472,13.0351665019989,23.775126457214355,22.372007131576535,0.7206761837005615,0.3136375081321468,0.3114966018290459,0.3114635944366455,0.3202929019927978,0.3232518196105957,66.92542691135843,23512130,23512130,129.59613418579102,8542.476427659263,60,384,32,coral,coral_bce,0.0,session_balanced,adamw,0.0003,0.05,cosine,5,60,5.0,True,full,raw,full_frame,dataset_v1_1,fp16,2,resnet50,0,2,base,a,17b9112721fb,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,67,1.0,1.0,1.0,57,1.0,1.0,1.0,62,1.0,0.0,1.0,1.0,0.017626750920833,0.0008436567185807,0.9826326530466798,0.9826326530466798,,-0.0173673469533202,0.0173673469533202,0.0173673469533202,0.0173673469533202,56.8421052631579,99.0,74.0,5797.773312000001,5797.773312,77.71052631578948,79.0,57.47734210526315,83.179,933.157894736842,5000.0,4.0,2356.2392887678134,7363.598892093887,0.0,0.0,0.0,473.1043839999998,473.104384,36.97368421052632,37.0,9.717842105263156,10.526,300.0,405.0,1.0,405.40127237629815,1284.9117640311715,69.79473684210527,76.3,3.663492688842104,3.853910016,13.9,2.652431413894737,2.682933248,26.341453824,0.0,2761.6405611441114,0.7671223780955865,0.5469582555821532,713.0,686,Tesla T4,16106.12736,70.0,GPU-2c731706-d8f6-6c3d-2652-b986ab138f34,Tesla T4,16106.12736,70.0,GPU-5f1ba15b-ef52-a833-3083-dd2bcf518ac7,580.159.04,1.0,57,1.0,2,1.0,60,1.0,67
a-resnet50-base-f0-s2,a,resnet50,base,0,2,4,316,10112,1787784825.4997106,1787784866.4842978,2026-08-26T22:53:45Z,2026-08-26T22:54:26Z,acct4,3,379872,Interactive,17b9112721fb,v2,0.0086646369876505,0.9988132911392406,0.0029329231211675,0.0002399999999999,0.0989136280656992,1.239777445793152,0.056001704186201,0.2227749004960058,0.992936961650848,0.0,1093.7888742265577,2.170370470494536e-08,65536.0,0,0,40.96942853927612,37.21754336357117,3.749633550643921,12.970592498779297,23.283634424209595,21.93877458572388,0.7318460941314697,0.3165919799526808,0.3053351836868479,0.3051214218139648,0.3096893310546875,0.3192602205276489,67.92495612363354,23512130,23512130,170.56556272506714,11277.321116024728,60,384,32,coral,coral_bce,0.0,session_balanced,adamw,0.0003,0.05,cosine,5,60,5.0,True,full,raw,full_frame,dataset_v1_1,fp16,2,resnet50,0,2,base,a,17b9112721fb,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,67,1.0,1.0,1.0,57,1.0,1.0,1.0,62,1.0,0.0,1.0,1.0,0.0037506647106971,3.3618249128233914e-05,0.996259162182449,0.996259162182449,,-0.0037408378175509,0.0037408378175509,0.0037408378175509,0.0037408378175509,61.54054054054054,99.0,80.0,5797.773312000001,5797.773312,77.05405405405405,78.0,57.0257027027027,80.073,954.7297297297296,5000.0,4.0,2333.063299833301,9719.647112291806,0.0,0.0,0.0,473.1043839999999,473.104384,37.0,37.0,9.722648648648647,10.324,300.0,405.0,1.0,401.78138853216296,1692.751977603437,68.6243243243243,75.6,3.7295743861621617,3.868356608,14.0,2.652186236540541,2.673037312,26.341453824,0.0,2734.844688365464,0.7596790801015179,0.5416511841123822,713.0,682,Tesla T4,16106.12736,70.0,GPU-2c731706-d8f6-6c3d-2652-b986ab138f34,Tesla T4,16106.12736,70.0,GPU-5f1ba15b-ef52-a833-3083-dd2bcf518ac7,580.159.04,1.0,57,1.0,2,1.0,60,1.0,67
a-resnet50-base-f0-s2,a,resnet50,base,0,2,5,395,12640,1787784867.0377543,1787784907.208982,2026-08-26T22:54:27Z,2026-08-26T22:55:07Z,acct4,3,379872,Interactive,17b9112721fb,v2,0.0072768090758472,0.9980221518987342,0.0005288169467671,0.0003,0.0960859302490289,1.9343165159225464,0.0208845343440771,0.4972104430198665,1.269302294254302,0.0,1092.8293424161836,2.6377200863747418e-08,65536.0,0,0,40.15584421157837,36.436169385910034,3.718487739562988,12.36110019683838,23.123762130737305,21.79036545753479,0.7115108966827393,0.3078281739442108,0.3031172209148166,0.3028225898742676,0.3066247463226318,0.3095719480514526,69.38160741391175,23512130,23512130,210.7214069366455,13975.057141364348,60,384,32,coral,coral_bce,0.0,session_balanced,adamw,0.0003,0.05,cosine,5,60,5.0,True,full,raw,full_frame,dataset_v1_1,fp16,2,resnet50,0,2,base,a,17b9112721fb,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,67,1.0,1.0,1.0,57,1.0,1.0,1.0,62,1.0,0.0,1.0,1.0,0.0007881192341029,1.444854327030375e-06,0.9992123550625258,0.9992123550625258,,-0.0007876449374741,0.0007876449374741,0.0007876449374741,0.0007876449374741,60.75675675675676,99.0,66.0,5797.773312000001,5797.773312,76.83783783783784,78.0,58.83705405405406,91.982,1040.6756756756756,5000.0,4.0,2305.7780534579924,12055.001468880664,0.0,0.0,0.0,473.1043839999999,473.104384,36.891891891891895,37.0,9.711675675675671,10.032,300.0,405.0,1.0,391.9579718816288,2091.8289720506687,69.70810810810812,75.9,3.721501945081081,3.852566528,13.9,2.652763661837838,2.694402048,26.341453824,0.0,2697.736025339621,0.7493711181498947,0.5343016072408749,713.0,666,Tesla T4,16106.12736,70.0,GPU-2c731706-d8f6-6c3d-2652-b986ab138f34,Tesla T4,16106.12736,70.0,GPU-5f1ba15b-ef52-a833-3083-dd2bcf518ac7,580.159.04,1.0,57,1.0,2,1.0,60,1.0,67
a-resnet50-base-f0-s2,a,resnet50,base,0,2,6,474,15168,1787784907.7522535,1787784948.3226802,2026-08-26T22:55:07Z,2026-08-26T22:55:48Z,acct4,3,379872,Interactive,17b9112721fb,v2,0.0029478288886337,1.0,0.0006374170529901,0.0002997553655889,0.0339508039870924,0.2880652546882629,0.0180310755968093,0.1233241967856883,0.2053078529238699,0.0,1091.7556014129543,9.321624407530068e-09,65536.0,0,0,40.54493284225464,36.86166048049927,3.681040763854981,12.836339473724363,23.072596549987797,21.719080448150635,0.7227466106414795,0.3165954059824398,0.3025039057188396,0.3027017116546631,0.3058524131774902,0.3127266931533813,68.58074126469084,23512130,23512130,251.26633977890012,16704.943520879267,60,384,32,coral,coral_bce,0.0,session_balanced,adamw,0.0003,0.05,cosine,5,60,5.0,True,full,raw,full_frame,dataset_v1_1,fp16,2,resnet50,0,2,base,a,17b9112721fb,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,67,1.0,1.0,1.0,57,1.0,1.0,1.0,62,1.0,0.0,1.0,1.0,0.0009489017716825,2.391896441461396e-06,0.9990518567382648,0.9990518567382648,,-0.0009481432617352,0.0009481432617352,0.0009481432617352,0.0009481432617352,64.72972972972973,99.0,80.0,5797.773312000001,5797.773312,76.94594594594595,78.0,57.6638108108108,74.964,1012.2972972972972,5000.0,4.0,2332.8258943729325,14414.402603615765,0.0,0.0,0.0,473.1043839999999,473.104384,36.648648648648646,37.0,9.676567567567568,10.324,300.0,405.0,1.0,397.0604851419871,2494.835033292766,69.78918918918919,75.3,3.73996505254054,3.915620352,14.1,2.6538636038918924,2.696957952,26.341453824,0.0,2729.88637951492,0.7583017720874776,0.5406691634983716,713.0,672,Tesla T4,16106.12736,70.0,GPU-2c731706-d8f6-6c3d-2652-b986ab138f34,Tesla T4,16106.12736,70.0,GPU-5f1ba15b-ef52-a833-3083-dd2bcf518ac7,580.159.04,1.0,57,1.0,2,1.0,60,1.0,67
a-resnet50-base-f0-s2,a,resnet50,base,0,2,7,553,17696,1787784948.876042,1787784989.2129204,2026-08-26T22:55:48Z,2026-08-26T22:56:29Z,acct4,3,379872,Interactive,17b9112721fb,v2,0.0011065960760431,1.0,0.0007716671049517,0.0002990222603022,0.015354385936951,0.3527156114578247,0.0052665472030639,0.0276505704969167,0.2531292301416395,0.0,1090.66294669532,4.2096444207004654e-09,65536.0,0,0,40.32044863700867,36.54186081886292,3.7773208618164062,12.68550968170166,22.91051936149597,21.516369104385376,0.7175099849700928,0.3146172751177697,0.3004835647872731,0.3001110553741455,0.3050039291381836,0.307251353263855,69.18093231571409,23512130,23512130,291.5867884159088,19404.866426972883,60,384,32,coral,coral_bce,0.0,session_balanced,adamw,0.0003,0.05,cosine,5,60,5.0,True,full,raw,full_frame,dataset_v1_1,fp16,2,resnet50,0,2,base,a,17b9112721fb,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,67,1.0,1.0,1.0,57,1.0,1.0,1.0,62,1.0,0.0,1.0,1.0,0.0011935483432617,7.300670333213474e-06,0.9988087351604176,0.9988087351604176,,-0.0011912648395825,0.0011912648395825,0.0011912648395825,0.0011912648395825,52.43243243243244,99.0,54.0,5797.773312000001,5797.773312,76.67567567567568,78.0,56.86272972972972,92.815,979.4594594594596,5000.0,4.0,2305.1191864552693,16748.00625328138,0.0,0.0,0.0,473.1043839999999,473.104384,36.48648648648648,37.0,9.708216216216211,10.127,300.0,405.0,1.0,394.8037196383475,2895.8708987262207,69.02972972972972,77.6,3.743426504648649,3.90119424,14.1,2.652598936216217,2.6883072,26.341453824,0.0,2699.922906093617,0.7499785850260047,0.5347347311235413,713.0,668,Tesla T4,16106.12736,70.0,GPU-2c731706-d8f6-6c3d-2652-b986ab138f34,Tesla T4,16106.12736,70.0,GPU-5f1ba15b-ef52-a833-3083-dd2bcf518ac7,580.159.04,1.0,57,1.0,2,1.0,60,1.0,67
a-resnet50-base-f0-s2,a,resnet50,base,0,2,8,632,20224,1787784989.7628398,1787785030.2808094,2026-08-26T22:56:29Z,2026-08-26T22:57:10Z,acct4,3,379872,Interactive,17b9112721fb,v2,0.0011220304741188,1.0,0.0004172962830888,0.0002978030753771,0.0143389769408356,0.212786927819252,0.0058787367306649,0.052652673050761,0.1557263410091399,0.0,1089.5729616990675,3.91914225191865e-09,65536.0,0,0,40.50096344947815,36.70279574394226,3.796752691268921,12.686904668807983,23.022107362747192,21.631691455841064,0.7549993991851807,0.3132494535502575,0.3024064709868612,0.3019404411315918,0.3061883926391601,0.3166301536560058,68.87758680937112,23512130,23512130,332.08775186538696,22114.429726626196,60,384,32,coral,coral_bce,0.0,session_balanced,adamw,0.0003,0.05,cosine,5,60,5.0,True,full,raw,full_frame,dataset_v1_1,fp16,2,resnet50,0,2,base,a,17b9112721fb,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,67,1.0,1.0,1.0,57,1.0,1.0,1.0,62,1.0,0.0,1.0,1.0,0.0006585208697284,2.4504920382305605e-06,0.9993422339039464,0.9993422339039464,,-0.0006577660960536,0.0006577660960536,0.0006577660960536,0.0006577660960536,63.86842105263158,99.0,81.5,5797.773312000001,5797.773312,77.21052631578948,78.0,57.32173684210527,81.722,969.078947368421,5000.0,4.0,2311.8124367914315,19085.36515330175,0.0,0.0,0.0,473.1043839999998,473.104384,36.78947368421053,37.0,9.778763157894735,10.719,300.0,405.0,1.0,397.7508628618766,3300.0961642241487,68.19473684210527,76.0,3.728098789052632,3.887169536,14.0,2.6523572547368426,2.6801152,26.341453824,0.0,2709.563299653308,0.7526564721259189,0.5366440646257802,713.0,670,Tesla T4,16106.12736,70.0,GPU-2c731706-d8f6-6c3d-2652-b986ab138f34,Tesla T4,16106.12736,70.0,GPU-5f1ba15b-ef52-a833-3083-dd2bcf518ac7,580.159.04,1.0,57,1.0,2,1.0,60,1.0,67
a-resnet50-base-f0-s2,a,resnet50,base,0,2,9,711,22752,1787785030.8458052,1787785072.260583,2026-08-26T22:57:10Z,2026-08-26T22:57:52Z,acct4,3,379872,Interactive,17b9112721fb,v2,0.001193264393575,0.9992088607594936,0.000262995550402,0.0002961017875413,0.0380041692523828,1.2587767839431765,0.0048546274192631,0.0987543061375617,0.8056252133846277,0.0,1088.5170256883523,1.0338012345317581e-08,65536.0,0,0,41.399359941482544,37.65157747268677,3.746613025665283,13.827085971832275,22.858783721923828,21.50674843788147,0.7313086986541748,0.3339927475056783,0.2999950903880445,0.299358606338501,0.3045414924621582,0.3094570255279541,67.14194117985797,23512130,23512130,373.4871118068695,24873.14135413864,60,384,32,coral,coral_bce,0.0,session_balanced,adamw,0.0003,0.05,cosine,5,60,5.0,True,full,raw,full_frame,dataset_v1_1,fp16,2,resnet50,0,2,base,a,17b9112721fb,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,67,1.0,1.0,1.0,57,1.0,1.0,1.0,62,1.0,0.0,1.0,1.0,0.0003928052758134,7.47005266880258e-07,0.9996074364390424,0.9996074364390424,,-0.0003925635609575,0.0003925635609575,0.0003925635609575,0.0003925635609575,55.26315789473684,99.0,60.5,5797.773312000001,5797.773312,76.60526315789474,78.0,56.75189473684212,86.373,998.6842105263158,5000.0,4.0,2353.2933970918566,21463.94669020536,0.0,0.0,0.0,473.1043839999998,473.104384,36.21052631578947,37.0,9.775736842105262,10.225,300.0,405.0,1.0,405.4182304205856,3712.077867297646,68.85263157894735,76.6,3.751162071578948,3.93947136,14.2,2.6516070400000005,2.65160704,26.284822528,0.0,2758.711627512442,0.7663087854201228,0.5463781640045476,713.0,684,Tesla T4,16106.12736,70.0,GPU-2c731706-d8f6-6c3d-2652-b986ab138f34,Tesla T4,16106.12736,70.0,GPU-5f1ba15b-ef52-a833-3083-dd2bcf518ac7,580.159.04,1.0,57,1.0,2,1.0,60,1.0,67
a-resnet50-base-f0-s2,a,resnet50,base,0,2,10,790,25280,1787785072.80626,1787785113.6292217,2026-08-26T22:57:52Z,2026-08-26T22:58:33Z,acct4,3,379872,Interactive,17b9112721fb,v2,0.0005068912919053,1.0,8.706245830336396e-05,0.0002939239460421,0.0082898746705849,0.1206118762493133,0.0035751331597566,0.0298933031037449,0.0771551509201526,0.0,1087.4448475858226,2.240658623545605e-09,65536.0,0,0,40.8060257434845,37.02093195915222,3.783481359481812,13.006649017333984,23.06190395355225,21.72575116157532,0.717536449432373,0.318743341953872,0.3022843191895303,0.3020403385162353,0.3067032337188721,0.3104245090484619,68.28569315297948,23512130,23512130,414.293137550354,27595.074761542583,60,384,32,coral,coral_bce,0.0,session_balanced,adamw,0.0003,0.05,cosine,5,60,5.0,True,full,raw,full_frame,dataset_v1_1,fp16,2,resnet50,0,2,base,a,17b9112721fb,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,67,1.0,1.0,1.0,57,1.0,1.0,1.0,62,1.0,0.0,1.0,1.0,0.0001350768510502,7.329218081874215e-08,0.9998649467704116,0.9998649467704116,,-0.0001350532295882,0.0001350532295882,0.0001350532295882,0.0001350532295882,56.75675675675676,99.0,72.0,5797.773312000001,5797.773312,77.48648648648648,78.0,57.46375675675676,89.381,1028.918918918919,5000.0,4.0,2320.242116532805,23819.73918511989,0.0,0.0,0.0,473.1043839999999,473.104384,36.78378378378378,37.0,9.84889189189189,10.423,300.0,405.0,1.0,401.69129087114425,4120.87448033571,69.58648648648649,77.8,3.755937127783784,3.984318464,14.3,2.6516070400000005,2.65160704,26.284822528,0.0,2721.9334074039493,0.7560926131677637,0.5390940331886155,713.0,674,Tesla T4,16106.12736,70.0,GPU-2c731706-d8f6-6c3d-2652-b986ab138f34,Tesla T4,16106.12736,70.0,GPU-5f1ba15b-ef52-a833-3083-dd2bcf518ac7,580.159.04,1.0,57,1.0,2,1.0,60,1.0,67
